Date,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,ABBOTINDIA.NS,ZYDUSLIFE.NS,JBCHEPHARM.NS,POLYMED.NS,RELIANCE.NS,NTPC.NS,COALINDIA.NS,ADANIPOWER.NS,BPCL.NS,GSPL.NS,UNOMINDA.NS,ITC.NS,MARICO.NS,BRITANNIA.NS,COLPAL.NS,VBL.NS,BALRAMCHIN.NS,NAVNETEDUL.NS
2019-04-22,437.98883056640625,498.4574279785156,543.77978515625,7101.53076171875,303.551513671875,160.45245361328125,192.70059204101562,611.7636108398438,100.22669982910156,149.8800506591797,48.400001525878906,126.47632598876953,184.06582641601562,183.17782592773438,242.22772216796875,329.5166931152344,2670.62109375,1065.15185546875,48.05232238769531,140.0338134765625,102.01610565185547
2019-04-29,427.749267578125,501.0770263671875,540.4765625,7025.8798828125,281.20159912109375,159.80409240722656,190.40652465820312,618.813232421875,101.23568725585938,150.83737182617188,43.849998474121094,129.78269958496094,178.42971801757812,171.6295623779297,241.98915100097656,326.9000244140625,2426.25390625,1035.7386474609375,52.07563400268555,148.8126220703125,99.48492431640625
2019-05-06,413.121337890625,495.7257995605469,531.9074096679688,6919.41552734375,267.6899108886719,150.40248107910156,190.40652465820312,549.5462646484375,94.9201431274414,144.34556579589844,41.45000076293945,123.71538543701172,164.52731323242188,169.25128173828125,236.81932067871094,327.90997314453125,2419.415283203125,1000.796875,52.51595687866211,137.2340850830078,96.04972076416016
2019-05-13,386.0832214355469,473.08001708984375,520.99267578125,7038.955078125,231.0415802001953,155.1727294921875,190.3577423095703,556.683837890625,93.79902648925781,141.2941131591797,40.650001525878906,128.2317657470703,170.6331024169922,161.7486114501953,239.72235107421875,330.9398193359375,2501.035888671875,1010.57177734375,52.67423629760742,135.85794067382812,96.90852355957031
2019-05-20,392.3591003417969,459.1030578613281,546.3170166015625,7521.5361328125,233.956787109375,174.2769775390625,190.4553680419922,587.1884765625,96.52706146240234,146.52943420410156,46.79999923706055,134.7933349609375,183.54917907714844,172.26705932617188,231.01312255859375,333.41876220703125,2565.6484375,1027.55615234375,53.53185272216797,145.3011016845703,98.58091735839844
2019-05-27,386.79107666015625,461.5933532714844,535.0670776367188,7396.3857421875,229.5145721435547,173.6749267578125,191.67559814453125,584.2457275390625,99.5914077758789,151.675048828125,50.349998474121094,139.53134155273438,181.764404296875,168.2215118408203,225.7925262451172,341.4983215332031,2629.45068359375,1019.3734741210938,53.70164489746094,146.15524291992188,98.76171875
2019-06-03,376.78741455078125,444.7641296386719,526.1149291992188,7574.98193359375,224.60963439941406,172.56338500976562,188.50296020507812,577.5474243164062,101.01148223876953,158.8848419189453,47.349998474121094,137.36683654785156,174.43746948242188,161.47889709472656,223.1175537109375,343.2427673339844,2609.068603515625,1022.4255981445312,53.98080825805664,144.8740234375,99.93692016601562
2019-06-10,370.4643859863281,442.0842590332031,531.9553833007812,8184.90087890625,227.29347229003906,174.1612091064453,164.8302764892578,578.7113647460938,99.21769714355469,152.6622772216797,48.5,131.74266052246094,169.130126953125,164.91148376464844,225.38722229003906,338.835693359375,2667.38134765625,1033.1683349609375,53.52034378051758,145.8230743408203,98.26451873779297
2019-06-17,361.262939453125,439.7403564453125,528.0776977539062,8087.376953125,217.52981567382812,173.25808715820312,171.41957092285156,561.9984741210938,100.56302642822266,152.12376403808594,47.900001525878906,129.52703857421875,175.7525634765625,159.2477264404297,222.3069610595703,339.06524658203125,2543.735595703125,1006.9817504882812,53.851295471191406,132.5836944580078,96.00453186035156
2019-06-24,378.3917236328125,439.5508117675781,529.8968505859375,8452.3671875,223.6841583251953,169.877197265625,186.697021484375,550.4027709960938,105.64537048339844,151.85452270507812,51.349998474121094,133.77076721191406,184.34764099121094,156.060302734375,221.9827423095703,340.212890625,2469.04443359375,1004.443115234375,54.49594497680664,132.06170654296875,95.82372283935547
2019-07-01,354.1377258300781,448.2541198730469,526.593505859375,8456.216796875,211.65316772460938,169.04356384277344,180.3517303466797,554.9049072265625,102.02044677734375,144.73448181152344,63.650001525878906,126.135498046875,180.9189910888672,148.1163330078125,226.52206420898438,347.7874755859375,2542.071044921875,1049.4234619140625,54.58803939819336,143.21315002441406,96.6825180053711
2019-07-08,384.7619934082031,453.0193176269531,533.104248046875,8461.2109375,218.59413146972656,174.43907165527344,176.30055236816406,562.4378051757812,95.51805877685547,138.36231994628906,63.849998474121094,117.85257720947266,185.00515747070312,150.9114532470703,222.95542907714844,340.6260986328125,2502.250732421875,1014.4189453125,55.52335739135742,153.7477264404297,95.82372283935547
2019-07-15,397.6440734863281,450.35662841796875,513.8597412109375,8152.66162109375,211.37550354003906,171.79922485351562,175.66604614257812,548.6019287109375,97.08760833740234,132.76800537109375,60.95000076293945,119.64210510253906,195.66680908203125,140.93240356445312,217.4839324951172,335.0714111328125,2473.94873046875,1045.281982421875,52.94188690185547,139.322021484375,92.70494079589844
2019-07-22,415.1975402832031,469.7518615722656,509.4554443359375,8151.61669921875,216.69691467285156,171.84552001953125,173.713623046875,533.1409301757812,96.26545715332031,126.03685760498047,62.900001525878906,117.18788146972656,196.65313720703125,145.22311401367188,219.18614196777344,331.49066162109375,2401.3271484375,1033.925537109375,56.59394073486328,144.5893096923828,93.13153839111328
2019-07-29,396.9834289550781,439.2304382324219,494.1363220214844,8082.7626953125,215.00390625,170.10877990722656,171.07791137695312,520.2055053710938,92.00527954101562,117.98941040039062,61.45000076293945,116.72772979736328,197.02886962890625,143.0409698486328,214.4036102294922,342.1409912109375,2334.68994140625,1052.0955810546875,53.572147369384766,129.92630004882812,89.98304748535156
2019-08-05,398.25738525390625,446.9150695800781,466.57293701171875,8605.380859375,219.82313537597656,172.12342834472656,166.9291229248047,516.5973510742188,92.60318756103516,124.21198272705078,60.54999923706055,118.09117889404297,204.2148895263672,161.51467895507812,206.05442810058594,359.95269775390625,2342.554443359375,1095.1165771484375,52.73035430908203,109.8062515258789,95.91499328613281
2019-08-12,391.3681640625,432.86566162109375,458.4837646484375,8667.576171875,207.7989501953125,174.09173583984375,168.39337158203125,568.1192626953125,88.04402923583984,120.8314437866211,59.349998474121094,119.71028137207031,206.51629638671875,151.43995666503906,205.08172607421875,360.0904541015625,2262.271484375,1067.1041259765625,56.44285202026367,113.17539978027344,93.31407165527344
2019-08-19,403.7311096191406,441.3230895996094,448.6611633300781,8387.7060546875,210.32781982421875,175.69740295410156,177.9600830078125,567.16357421875,90.3910903930664,112.48484802246094,58.599998474121094,112.262451171875,203.2285919189453,151.9559783935547,191.38259887695312,348.9351806640625,2232.58349609375,1061.13623046875,55.29456329345703,114.88371276855469,90.53060913085938
2019-08-26,427.8214111328125,444.14508056640625,454.96881103515625,8729.05078125,214.9561767578125,179.66384887695312,186.2577362060547,555.0277099609375,92.79388427734375,110.54029846191406,58.400001525878906,130.3514404296875,206.51629638671875,165.59368896484375,199.12380981445312,359.0804748535156,2445.284423828125,1135.24267578125,55.79531478881836,126.08263397216797,90.16556549072266
2019-09-02,403.7897033691406,475.8301086425781,457.328125,9280.2099609375,227.88697814941406,177.95054626464844,203.09706115722656,543.4474487304688,96.87484741210938,118.82707214355469,58.349998474121094,139.0659942626953,205.52999877929688,162.8907470703125,197.7052459716797,351.18450927734375,2414.827392578125,1114.9791259765625,54.28480529785156,125.75045013427734,89.84615325927734
2019-09-09,401.6524658203125,474.37127685546875,451.646484375,9382.3037109375,230.8452911376953,189.89682006835938,208.07565307617188,544.8255615234375,94.62460327148438,118.5877685546875,64.5999984741211,149.90875244140625,210.22674560546875,171.3682098388672,194.46287536621094,350.95501708984375,2420.801025390625,1116.6715087890625,54.40614318847656,139.3694610595703,91.67137145996094
2019-09-16,392.9611511230469,492.82305908203125,446.1573486328125,9750.5068359375,236.14166259765625,185.53138732910156,209.83465576171875,557.60595703125,91.42086029052734,119.69464874267578,63.849998474121094,148.1842041015625,208.3766632080078,165.64283752441406,192.96324157714844,349.07293701171875,2594.943603515625,1244.487060546875,53.673736572265625,152.51393127441406,96.09751892089844
2019-09-23,381.5627136230469,474.24102783203125,423.14166259765625,10198.6181640625,230.5590057373047,166.82569885253906,204.46563720703125,581.9222412109375,89.28504180908203,119.27580261230469,67.0,172.38314819335938,207.57083129882812,163.40673828125,205.0411834716797,359.0345764160156,2728.99072265625,1375.9991455078125,55.82329177856445,154.554443359375,100.34112548828125
2019-09-30,366.6972351074219,454.59967041015625,402.87054443359375,10330.1943359375,221.5408477783203,173.1156768798828,202.88941955566406,581.4999389648438,89.55201721191406,111.16852569580078,60.099998474121094,189.17013549804688,195.53086853027344,162.7187042236328,208.5267791748047,347.7874755859375,2575.1669921875,1287.9534912109375,53.56105422973633,147.86355590820312,95.3218002319336
2019-10-07,366.9346618652344,460.45220947265625,425.01953125,10485.2890625,219.58456420898438,169.1962127685547,206.78070068359375,601.2818603515625,89.01806640625,113.11307525634766,62.45000076293945,179.0612335205078,200.50804138183594,173.8500213623047,197.7457733154297,352.05682373046875,2789.496826171875,1334.8485107421875,53.81241989135742,143.59278869628906,92.26456451416016
2019-10-14,381.51519775390625,473.20770263671875,427.7159423828125,10213.5986328125,229.6524200439453,172.0595703125,206.534423828125,629.6211547851562,92.3362045288086,123.2247085571289,64.1500015258789,190.91302490234375,198.75418090820312,181.12347412109375,199.81283569335938,359.7690734863281,2943.72705078125,1372.391845703125,55.43758010864258,145.15872192382812,91.26069641113281
2019-10-21,396.80810546875,483.75787353515625,443.9905700683594,11351.744140625,234.80564880371094,158.68157958984375,197.37265014648438,637.578369140625,90.61993408203125,121.36995697021484,64.5,193.29806518554688,197.85354614257812,181.32003784179688,202.9741668701172,359.0804748535156,2949.8369140625,1360.901611328125,54.120113372802734,146.3450469970703,91.67137145996094
2019-10-28,415.61553955078125,478.7215576171875,451.8390808105469,11087.2578125,243.82379150390625,162.5306854248047,203.6282501220703,647.6470947265625,92.6794662475586,123.91282653808594,67.9000015258789,190.5828094482422,202.4989013671875,180.95147705078125,211.80966186523438,340.0751953125,2958.389892578125,1366.5574951171875,53.67807388305664,156.120361328125,92.21894073486328
2019-11-04,400.9400634765625,490.0965576171875,445.3869323730469,10975.431640625,221.7794189453125,180.88430786132812,197.17559814453125,642.5794067382812,89.55201721191406,125.19920349121094,68.69999694824219,184.47344970703125,202.5937042236328,169.353271484375,211.16119384765625,340.2588195800781,2858.330078125,1406.995361328125,64.27413940429688,141.88446044921875,90.34809112548828
2019-11-11,394.2434997558594,474.24102783203125,446.10919189453125,11797.9482421875,223.78346252441406,186.07119750976562,214.5140380859375,653.8484497070312,89.51386260986328,120.352783203125,60.849998474121094,185.8677520751953,208.66110229492188,165.7411346435547,203.1768035888672,329.62274169921875,2892.31689453125,1417.282470703125,61.288169860839844,140.1761474609375,90.85002899169922
